,content,polarity
190,RT @bernat551: Ser niño es cosa de adultos. Cuando la crisis solo te permite vivir con tus padres. https://t.co/2N3CETC3P2 @elmundoes #Refo…,0
191,Ser niño es cosa de adultos. Cuando la crisis solo te permite vivir con tus padres. https://t.co/2N3CETC3P2 @elmundoes #ReformaLaboral #FOL,0
192,RT @ammembrilla: A ver con qué cara habla hoy @sanchezcastejon de la #ReformaLaboral https://t.co/3eirumsgWr,1
193,A ver con qué cara habla hoy @sanchezcastejon de la #ReformaLaboral https://t.co/3eirumsgWr,0
194,ADN Ciudad - TOMADA TEME UNA REFORMA LABORAL https://t.co/xZV1OQAemw @CarlosTomada #reformalaboral #ajuste https://t.co/eo7PJRYqrl,0
195,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
196,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
197,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
198,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
199,“Inversionistas extranjeros están inquietos; preocupa #ReformaLaboral” ~M. Grasty https://t.co/vvNvKu76ef https://t.co/ONdLK2rILR,0
200,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
201,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
202,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
203,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
204,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
205,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
206,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
207,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
208,RT @d_lozano: Rechazo a #ReformaLaboral llega a máximo histórico del 62% #Cadem vía @forregob https://t.co/mOTeiX0uc9 https://t.co/jGB7cf5h…,0
209,RT @d_lozano: Rechazo a #ReformaLaboral llega a máximo histórico del 62% #Cadem vía @forregob https://t.co/mOTeiX0uc9 https://t.co/jGB7cf5h…,0
210,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
211,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
212,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
213,"""Inversionistas extranjeros están inquietos; preocupa #ReformaLaboral"" ~M. Grasty https://t.co/4czN1JDoJD https://t.co/44fHLz0Fxe",0
214,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
215,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
216,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
217,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
218,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
219,RT @d_lozano: Rechazo a #ReformaLaboral llega a máximo histórico del 62% #Cadem vía @forregob https://t.co/mOTeiX0uc9 https://t.co/jGB7cf5h…,0
220,#ReformaLaboral @SEGOB_mx @osoriochong #somosMaslosqueamamosestabenditatierra @EPN @ACC_Castillo @CONADE https://t.co/nuGf9xoG70,1
221,https://t.co/mKMofAfX19 @GobiernodeChile agrega Trab.Sin D° y en #ReformaLaboral da recurso pero NO modifica causal amplia cuestionada X OIT,1
222,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
223,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
224,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
225,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
226,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
227,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
228,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
229,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
230,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
231,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
232,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
233,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
234,RT @CarlosJGomezMar: Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA h…,1
235,Así es el limbo de los parados de 40.  #ReformaLaboral de la premiada ministra Fátima Báñez  https://t.co/i9k2BzaluA https://t.co/resQIlACj9,1
236,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
237,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
238,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
239,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
240,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
241,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
242,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
243,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
244,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
245,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
246,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
247,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
248,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
249,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
250,"Desde la tan sonada #ReformaLaboral el #outsourcing ha crecido,de tal forma que los trabajadores no podrán jubilarse https://t.co/VQNXjaumGi",1
251,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
252,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
253,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
254,#ReformaLaboral @SEGOB_mx @osoriochong #somosMaslosqueamamosestabenditatierra @EPN @ACC_Castillo @CONADE https://t.co/zVN1y7yFZZ,1
255,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
256,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
257,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
258,@AristeguiOnline https://t.co/hQtzD8dF5U para decir que #Reformalaboral funciono @SCJN @Mx_Diputados @Silvano_A https://t.co/1jHDmVA4Xe,1
259,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
260,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
261,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
262,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
263,#juciosdeAyotzinapa @Silvano_A @Coparmex @EPN @SCJN @ONU_es #Reformalaboral @OCDE_fr @A_Gurria pese a que no hay $$ https://t.co/SxIeL5LMn9,1
264,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
265,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
266,"RT @TrabajoEdoMex: ""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelg…",1
267,"""Gracias a la #ReformaLaboral nuestro país cuenta con condiciones que ningún otro en materia laboral: 34 meses sin huelgas""  @navarreteprida",0
268,#Reformalaboral  Necesario para la desarrollo del país...  https://t.co/hQtzD8dF5U @Silvano_A https://t.co/iUD0pvvlsN,0
269,#Reformalaboral  Necesario para la desarrollo del país......,0
270,#ReformaEducativa #Reformalaboral  Necesario para la desarrollo del país...... https://t.co/djVBNhMnrT,0
271,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
272,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
273,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
274,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
275,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
276,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
277,"#ReformaLaboral. aumenta la ""contratación"" por honorarios. Menos estabilidad, sin prestaciones. https://t.co/WfEoPnFgtr",0
278,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
279,"Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https://t.co/5nRZhU1p4i",1
280,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
281,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
282,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
283,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
284,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
285,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
286,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
287,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
288,"RT @CALI_Ingrid: La falta de experiencia dañaba el empleo juvenil, por ello la #ReformaLaboral instauró nuevas modalidades de contratación.…",1
289,"RT @CALI_Ingrid: La falta de experiencia dañaba el empleo juvenil, por ello la #ReformaLaboral instauró nuevas modalidades de contratación.…",1
290,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
291,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
292,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
293,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/gJHZKXx9xV,1
294,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/yZj5r76o1C,1
295,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/XLS64WfFn3,1
296,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/4eZVLSOKjw,1
297,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/Xn54o3LGYe,1
298,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/WPvDMfVVZy,1
299,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/CXdEvRVuhe,1
300,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/IogxlrxlOO,1
301,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
302,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/XJkcxFZVVV,1
303,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/9DBoRBRXeB,1
304,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/cDIJFZnNaY,1
305,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/7gXqhZMRMY,1
306,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/TjO84a6IzL,1
307,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/XaCIzGTbvk,1
308,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/s2Vsx8CM04,1
309,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/eZNkgT6BaZ,1
310,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/2KgROJrSxV,1
311,RT navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/LYB2tZmcCD,1
312,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
313,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
314,"Los abusos de las ""Outsourcing's"" ahuyentan a obreros, Gracias a la #reformalaboral @JLozanoA https://t.co/WQkhZZjZbx",1
315,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
316,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
317,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
318,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
319,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
320,RT @navarreteprida: La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
321,La #ReformaLaboral facilita la contratación de jóvenes en empleos formales. https://t.co/hShoPxGl3z,1
322,"RT @RafaGijon69: - Hola, vengo para la entrevista laboral. - ¿Tiene experiencia? - Si, con ésta, ya van como unas 20 entrevistas. #ReformaL…",0
